,Unnamed: 0,Index,Cities,Recipient Name,Lat,Lon,Long Description,Value,YEAR,duplicate_project,City,Donor Agency
114,114,824.0,Nairobi,Kenya,-1.2832533,36.8172449,"Social work with children and youth in Korogocho slum Nairobi, Kenia",0.2666647,2018.0,no,Nairobi,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
115,115,826.0,Nairobi,Kenya,-1.2832533,36.8172449,"Empowerment and capacity building for women with emphasis on basic vocational training in slum-areas of Nairobi, Kenya",0.04484834,2018.0,no,Nairobi,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
116,116,827.0,Mombasa,Kenya,-4.05052,39.667169,"Support of vocational training for vulnerable young people in Mombasa, Kenya",0.07034108,2018.0,no,Mombasa,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
117,117,829.0,Nairobi,Kenya,-1.2832533,36.8172449,"Vocational Skills Training for Children and Youth in Kibera, Nairobi, Kenya",0.03410834,2018.0,no,Nairobi,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
118,118,833.0,Nyeri,Kenya,-0.4192962,36.9517005,"Scaling up of Community Beased Health Financing in Nyeri, Kirinyaga and Muranga'a Counties, Kenya",0.25647822,2018.0,no,Nyeri,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
119,119,838.0,Saku,Kenya,,,Improving access to effective maternal and child health services among women of child bearing age of Saku and Laisamis Sub Counties of Marsabit County,0.00896967,2018.0,no,Saku,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
120,120,843.0,Marsabit,Kenya,2.85795825,37.7154891859004,Supply of drinking water and peace building community development in the Catholic Diocese of Marsabit,0.06833471,2018.0,no,Marsabit,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
121,121,844.0,Marsabit,Kenya,2.85795825,37.7154891859004,"Promoting water supply and peaceful community development in the diocese of Marsabit, Kenya",0.16287029,2018.0,no,Marsabit,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
122,122,850.0,Maralal,Kenya,1.1,36.7,"The project seeks to contribute to a fair and social society, based on principles of transparency, accountability, good governance and the fulfillment of human rights. The project works from three field offices in Maralal, Isiolo/ Garissa and Mombasa. Film documentation are used for awareness creation,  mobilization and capacity-building of communities in marginalised areas.",0.21835713,2018.0,yes,Maralal,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
123,123,860.0,Nairobi,Kenya,-1.2832533,36.8172449,"Raising awareness against human trafficking in the dioceses of Nairobi, Ngong and Machakos",0.06904284,2018.0,yes,Nairobi,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
124,124,874.0,Nairobi,Kenya,-1.2832533,36.8172449,"Enhancing the capacity of the urban poor in Nairobi for participatory governance through community organization and training, Kenya",0.11802195,2018.0,no,Nairobi,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
125,125,875.0,Kisumu,Kenya,-0.1029109,34.7541761,"Supporting citizen participation of urban grassroot communities for the improvement and security of living conditions in Kisumu, Kenya",0.10256108,2018.0,no,Kisumu,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
126,126,877.0,Machakos,Kenya,-1.5212477,37.2660878,"The project aims to contribute to increased resilience to climate change and appropriate livelihoods development within the communities living in the arid and semi-arid zones of Machakos, Kitui and Makueni Counties",0.16111236,2018.0,yes,Machakos,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
127,127,880.0,Marsabit,Kenya,2.85795825,37.7154891859004,Strengthening of resilience and food security through improved water supply and animal husbandry in drought affected areas in Northern Kenya Promotion of sustainable livelihood diversification and climate change adaptations inthe Asal county of Marsabit,0.47208781,2018.0,no,Marsabit,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
128,128,883.0,Kitui,Kenya,-1.56422195,38.372811654368775,Strengthening resilience of small scale farmer households against drought in rural areas of Kitui county,0.12191668,2018.0,no,Kitui,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
129,129,896.0,Monrovia,Liberia,6.328034,-10.797788,"Promotion of small enterprises of youth in two slum areas of Monrovia, Liberia",0.06280243,2018.0,no,Monrovia,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
130,130,900.0,Monrovia,Liberia,6.328034,-10.797788,Improving the access to health services within the Archdiocese of Monrovia,0.08995043,2018.0,no,Monrovia,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
131,131,901.0,Monrovia,Liberia,6.328034,-10.797788,"Training and qualification of medical personell and social workers at Mother Patern College of Health Sciences in Monrovia, Liberia",0.10621976,2018.0,no,Monrovia,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
132,132,908.0,Antananarivo,Madagascar,-18.9100122,47.5255809,Training for social workers in Antananarivo,0.07553405,2018.0,no,Antananarivo,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
133,133,918.0,Antananarivo,Madagascar,-18.9100122,47.5255809,"Promotion of self-help initiatives in Antananarivo, Madagascar",0.04956922,2018.0,no,Antananarivo,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
134,134,926.0,Mzimba,Malawi,-11.8458102,33.55783191131472,Support for Women and Girls Rights and Access to Justice in Mzimba,0.06491207,2018.0,no,Mzimba,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
135,135,930.0,Zomba,Malawi,-15.3863208,35.3268273,"Communities especially rural women's groups actively lobby and advocate for implementation of social policies at local level based on identified community needs in Zomba, Salima and Lilongwe districts.",0.09088103,2018.0,yes,Zomba,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
136,136,934.0,Karonga,Malawi,-10.08474695,33.86619181196623,"Integrated rural development programm in the diocese of Karonga, Malawi",0.13584327,2018.0,no,Karonga,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
137,137,938.0,Timbuktu,Mali,16.7719091,-3.0087272,"Integrated solutions to basic sanitation conthbute significantly to livable cities, creating a healthy environment and thus improving the living conditions of low-income populations.At the same time they contribute to adaptation to climate change and to protect natural resources.In particular, via the lever of educational and advisory activities,the project aims to improve the living conditions and food security of the residents and of rural user groups in the districts of Timbuktu, Pays Dogon  and Rharus.",0.4288127,2018.0,no,Timbuktu,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
138,138,940.0,Koulikoro,Mali,13.48200225,-7.616857001709825,"Integrated Development Program for 7 villages in the rural community of Diédougou-Torodo, Koulikoro - Consolidation Phase",0.07673079,2018.0,no,Koulikoro,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
139,139,941.0,San,Mali,13.3043073,-4.8957273,"Protection of the climate and rural development are the key targets of the project Adaptation to the effects of climate change and food security in the diocese San, Mali, poverty reduction and environmental protection are important sub targets. To achieve these targets different activities areplanned - rehabilitation or building of infrastructure (Cash for Work), trainings in improved agricultural methods, sensitization for the effects of climate change and a support with improved seeds for farmers.",0.25571344,2018.0,no,San,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
140,140,943.0,Bamako,Mali,12.61326555,-7.984739136241295,"Extension of the Training and Documentation Centre for Youth in Jélibougou, Bamako",0.04130768,2018.0,no,Bamako,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
141,141,945.0,Kati,Mali,12.7389091,-8.0684052,Fight against female genital mutilation and support of victims in Kati region,0.12746371,2018.0,no,Kati,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
142,142,977.0,Pemba,Mozambique,-12.9735551,40.5215098,Improving capacities for civil society reflection groups in Pemba,0.03068571,2018.0,no,Pemba,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
143,143,990.0,Chokwé,Mozambique,-24.48862045,32.85984723301459,"Integrated rural and sustainable development with 25 small farmer communities, Districts of Chokwé, Guijá, Mabalane, Massingir and Chigubo",0.0087219,2018.0,no,Chokwé,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
144,144,992.0,Nampula,Mozambique,-14.966969,39.2707752,The project is strengthening the management of cooperatives of small-scale farmers in order to integrate them into the local value-chains. By increasing the productivity and by including cash-crops into the production process the income in the project area Nampula can be increased.,0.13779889,2018.0,no,Nampula,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
145,145,1011.0,San,Namibia,,,"By training the San population in Likwaterera and the Kavango population in Kaisosi in gardening, fruit and moringa cultivation and marketing, the project contributes to improving food security and creates the basis for income-generating measures from the international marketing of the product surplus.",0.0563006,2018.0,no,San,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
146,146,1016.0,Agadez,Niger,16.972556,7.990739,"Strengthening autonomous producer organizations and associations in the Agadez and Zinder region, Niger",0.05310988,2018.0,yes,Agadez,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
147,147,1025.0,Port Harcourt,Nigeria,4.7676576,7.0188527,"Integrated support and social reintegration of street children in Port Harcourt, Nigeria",0.10503954,2018.0,no,Port Harcourt,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
148,148,1029.0,Bauchi,Nigeria,10.6228284,10.0287754,"Integrated water, sanitation, hygiene measures and peaceful conflict resolution in Bauchi, Nigeria",0.0300956,2018.0,no,Bauchi,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
149,149,1032.0,Kontagora,Nigeria,9.1,8.516667,Improving drinking water supply through well digging in the Catholic Vicariate of Kontagora,0.07907471,2018.0,no,Kontagora,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
150,150,1033.0,Yola,Nigeria,9.2089255,12.4802485,Integrated and Community Based Water and Agriculture Project of the Diocese of Yola,0.07765844,2018.0,no,Yola,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
151,151,1034.0,Oyo,Nigeria,8.2151249,3.5642897,"Substituting imprisonment by community services in Oyo, Nigeria",0.01911956,2018.0,no,Oyo,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
152,152,1035.0,Ondo,Nigeria,7.0209686,5.0567477,"Promotion of constitutional procedures and human rights education in the diocese of Ondo, Nigeria",0.04496636,2018.0,no,Ondo,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
153,153,1040.0,Kano,Nigeria,11.8948389,8.5364136,"Continued support for promotion of civic participation in two districts of Kano, State of Nigeria",0.0080845,2018.0,no,Kano,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
154,154,1042.0,Ijebu-Ode,Nigeria,6.8140077,3.9151668,"Enhancing civic participation, women empowerment and support for small-scale farmer groups in the Diocese of Ijebu-Ode",0.18293403,2018.0,no,Ijebu-Ode,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
155,155,1045.0,Osogbo,Nigeria,7.75832225,4.575044734945106,"Promotion of civil society participation and of respect for human and civil rights in the Diocese of Osogbo, Nigeria",0.08733624,2018.0,no,Osogbo,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
156,156,1048.0,Kontagora,Nigeria,9.1,8.516667,"Legal aid and awareness-raising for justice by the Justice and Peace Commission, Kontagora",0.01357252,2018.0,no,Kontagora,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
157,157,1054.0,Jos,Nigeria,9.9175125,8.8979401,Peacebuilding and Traumahealing Centre ICS Jos,0.16512652,2018.0,no,Jos,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
158,158,1064.0,Sokoto,Nigeria,13.0611195,5.3152203,"Rural development in the diocese of Sokoto, Nigeria",0.06491207,2018.0,no,Sokoto,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
159,159,1066.0,Ibadan,Nigeria,7.3777462,3.8972497,"Integrated rural development in the Archdiocese of Ibadan, Nigeria",0.02360439,2018.0,no,Ibadan,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
160,160,1067.0,Ibadan,Nigeria,7.3777462,3.8972497,Integrated rural development in the Archdiocese of Ibadan,0.04768087,2018.0,no,Ibadan,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
161,161,1069.0,Osogbo,Nigeria,7.75832225,4.575044734945106,Sustainable Rural Development Initiatives in the Diocese of Osogbo,0.05192966,2018.0,no,Osogbo,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
162,162,1070.0,Maiduguri,Nigeria,11.8395375,13.1536214,Conflict resolution with emphasis on assuring equal access to drinking water in Maiduguri,0.0118022,2018.0,no,Maiduguri,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
163,163,1075.0,Gisenyi,Rwanda,,,Construction of dormitories and sanitation units for a Youth Centre in Gisenyi,0.00295055,2018.0,no,Gisenyi,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
164,164,1076.0,Gisenyi,Rwanda,,,"Non-formal youth education for basic life skills, literacy and peace education in Gisenyi, Rwanda",0.12168063,2018.0,no,Gisenyi,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
165,165,1086.0,Musanze,Rwanda,-1.4745128,29.56921119524956,Enhancing Good Governance in Burera and Musanze municipalities,0.02254219,2018.0,no,Musanze,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
166,166,1095.0,Kigali,Rwanda,-1.950851,30.061507,"Training courses adapted to the regional and national needs of the Rwandan economy are implemented at the selected partner centers of SOS Rwanda in Kigali, Kayonza and Byumba and are carried out in a demand-oriented manner.",0.50631417,2018.0,yes,Kigali,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
167,167,1103.0,Kédougou,Senegal,12.8856773,-12.286363169419786,Basic Health Care programme in Kédougou region,0.01770329,2018.0,no,Kédougou,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
168,168,1108.0,Kaolack,Senegal,14.04807735,-16.015508291809287,Integrated project to secure food supply and climate protection in the Kaolack region of Senegal,0.21243951,2018.0,no,Kaolack,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
169,169,1116.0,Makeni,Sierra Leone,8.5232766,-11.8264002,Vocational Education and business skills training for Youth in the greater Makeni area.,0.13774814,2018.0,no,Makeni,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
